法務省,一般会計,公用財産,東京法務局,台東法務総合庁舎,東京都台東区台東１−２６,東京都台東区台東１丁目２６−２,801173609,庁舎等,987,694588372,1965-10-01,所属替,市街化区域,商業地域,80,500,47,事務庁舎,2,662.63,2325.41,105189653,0,事務庁舎,ＳＲＣ,7,659.29,2322.07,105189652,1987-03-15,新築,0,1395584,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局墨田出張所,東京都墨田区菊川１−３１−５,東京都墨田区菊川１丁目１７−１３,292172564,庁舎等,746,231144878,1965-10-01,所属替,市街化区域,準工業地域,60,300,84,事務庁舎,1,480.4,1898.2,54766025,0,事務庁舎,ＲＣ,4,480.4,1898.2,54766025,2011-04-01,所属替（無償）,0,6261661,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局品川出張所,東京都品川区広町２−３７７５−２,東京都品川区広町２丁目１−３６,80208302,庁舎等,0,65258002,1971-10-16,所管換,市街化区域,商業地域,80,500,0,事務庁舎,1,509.37,509.37,14950297,0,事務庁舎,ＳＲＣ,1,509.37,509.37,14950297,2011-04-01,所属替（無償）,0,3,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局世田谷出張所,東京都世田谷区若林４−２８２−３,東京都世田谷区若林４丁目３１−１８,364074898,庁舎等,829,335174766,1965-10-01,所属替,市街化区域,第二種住居地域,60,300,38,事務庁舎,1,478,964.4,26084520,0,事務庁舎,ＲＣ,2,478,964.4,26084520,2011-04-01,所属替（無償）,0,2815612,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局目黒出張所,東京都目黒区目黒本町１−４７３−４,東京都目黒区目黒本町１丁目１６−１７,571831038,庁舎等,995,537337800,1980-08-09,所管換,市街化区域,第一種住居地域,60,300,40,事務庁舎,1,436.8,1204.4,32721383,0,事務庁舎,ＲＣ,3,436.8,1204.4,32721383,2011-04-01,所属替（無償）,0,1771855,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局新宿出張所,東京都新宿区北新宿１−３５３−４７,東京都新宿区北新宿１丁目８−２２,2363556393,庁舎等,1772,2285759567,1981-10-07,所管換,市街化区域,商業地域,80,600,19,事務庁舎,1,534.7,2060.22,67407529,0,事務庁舎,ＲＣ,4,534.7,2060.22,67407529,2011-04-01,所属替（無償）,0,10389297,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局中野出張所,東京都中野区野方１−１６５２−４,東京都中野区野方１丁目３４−１,1154295251,庁舎等,1719,843635975,1965-10-01,所属替,市街化区域,近隣商業地域,80,400,68,事務庁舎,1,1024.3,4740.46,275205086,0,事務庁舎,ＲＣ,5,1024.3,4740.46,275205086,2011-04-01,所属替（無償）,1515347,33938843,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局杉並出張所,東京都杉並区今川２−１０３−１,東京都杉並区今川２丁目１−３,580575686,庁舎等,1323,426162414,1969-12-19,交換,市街化区域,第二種中高層住居専用地域,60,200,60,事務庁舎,3,621.38,1596.84,120665347,0,事務庁舎,Ｓ,3,588.65,1564.11,119443161,2011-04-01,所属替（無償）,1649426,32098499,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局板橋出張所,東京都板橋区板橋１−４４−５,東京都板橋区板橋１丁目４４−６,684552731,庁舎等,1210,545605237,1980-03-06,所管換,市街化区域,商業地域,80,600,50,事務庁舎,2,703.02,3668.22,131148885,0,事務庁舎,ＲＣ,5,694.22,3659.42,131148884,2011-04-01,所属替（無償）,0,7798609,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局北出張所,東京都北区王子６−７−２５,東京都北区王子６丁目２−６６,565119090,庁舎等,1618,528209856,1965-10-01,所属替,市街化区域,第一種中高層住居専用地域,60,150,49,事務庁舎,2,611.8,1206.16,34444908,0,事務庁舎,ＲＣ,2,594.36,1188.72,34444907,2011-04-01,所属替（無償）,0,2464326,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局練馬出張所,東京都練馬区春日町５−２９５４−１,東京都練馬区春日町５丁目３５−３３,586596937,庁舎等,3139,499108950,1975-03-17,購入,市街化区域,第一種低層住居専用地域,50,100,47,事務庁舎,2,703.79,1499.61,66386685,0,事務庁舎,ＲＣ,2,685.87,1481.69,64726635,2011-04-01,所属替（無償）,1133782,19967520,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局江戸川出張所,東京都江戸川区中央１−１３０２−１,東京都江戸川区中央１丁目１６−２,413173824,庁舎等,1694,342341232,1984-12-13,所管換,市街化区域,準工業地域,60,300,38,事務庁舎,3,809.63,1977.42,64982457,0,事務庁舎,ＲＣ,3,786.7,1949.33,64531370,2011-04-01,所属替（無償）,28512,5821623,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局城北出張所,東京都葛飾区小菅４−１６２３,東京都葛飾区小菅４丁目２０−２４,623426038,庁舎等,1964,500417008,1965-10-01,所属替,市街化区域,第一種中高層住居専用地域,60,200,63,事務庁舎,3,760.26,2511.4,116769557,0,事務庁舎,ＲＣ,5,712.82,2463.96,116738076,2011-04-01,所属替（無償）,0,6239473,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局府中支局,東京都府中市新町２−４４−１５,東京都府中市新町２丁目４４,784761243,庁舎等,1557,338760820,1965-10-01,所属替,市街化区域,準住居地域,60,200,148,事務庁舎,3,1442.88,4636.42,396809765,0,事務庁舎,ＲＣ,4,1001.53,4195.07,354243744,2011-04-01,所属替（無償）,0,49190658,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局多摩出張所,東京都多摩市落合１−１５−１,東京都多摩市落合１丁目１５−１,509336440,庁舎等,2281,470831424,1985-07-01,所管換,市街化区域,第二種住居地域,60,300,17,事務庁舎,3,726.95,1218.55,37313892,0,事務庁舎,ＲＣ,2,708,1199.6,37313890,2011-04-01,所属替（無償）,1074,1190050,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局調布出張所,東京都調布市国領町８−１２−２,東京都調布市国領町８丁目１２−２,517111434,庁舎等,1960,463984778,1962-12-20,所属替,市街化区域,第一種中高層住居専用地域,60,200,34,事務庁舎,2,637.52,1348.9,49570634,0,事務庁舎,ＲＣ,2,626.37,1337.75,49275348,2011-04-01,所属替（無償）,0,3556022,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局田無出張所,東京都西東京市田無町４−１７３９−２他１筆,東京都西東京市田無町４丁目１６−２４,459107409,庁舎等,1816,392895540,1965-10-01,所属替,市街化区域,第一種住居地域,60,200,47,事務庁舎,2,723.89,1721.76,63036472,0,事務庁舎,ＲＣ,3,706.97,1704.84,63036471,2011-04-01,所属替（無償）,225268,2950129,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局城南出張所,東京都大田区鵜の木２−３１３−１,東京都大田区鵜の木２丁目９−１５,1103363498,庁舎等,2075,738695806,1997-03-31,所管換,市街化区域,準工業地域,60,200,90,事務庁舎,2,994.35,3755.64,320302370,0,事務庁舎,ＲＣ,4,983.33,3744.62,319960539,2011-04-01,所属替（無償）,0,44365322,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,九段第２合同庁舎,東京都千代田区九段南１−１３−６,東京都千代田区九段南１丁目１−１５,15327574772,庁舎等,6747,13552489728,2000-07-01,所管換,市街化区域,商業地域,80,700,63,事務庁舎,2,2156.65,29988.61,1573073480,0,事務庁舎,ＲＣ,14,2139.65,29971.61,1573030752,2000-07-01,所管換,3851074,198160490,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局西多摩支局,東京都福生市南田園３−６１−３,東京都福生市南田園３−６１−３,568619551,庁舎等,1461,169523869,2006-03-31,交換,市街化区域,第一種低層住居専用地域,50,150,119,事務庁舎,2,1267.02,2616.02,305836541,0,事務庁舎,ＲＣ,2,1244.74,2593.74,300676448,2011-04-01,所属替（無償）,2974139,90285002,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局薬園台職員宿舎,千葉県船橋市薬円台４−２７０−６,千葉県船橋市薬円台４丁目１９−１６,148605759,宿舎,1136,134102280,1971-12-02,所管換,市街化区域,第一種住居地域,60,200,42,宿舎,2,249.78,963.95,14503462,25,宿舎,ＲＣ,4,238.39,952.56,14503461,1972-03-25,新築,0,17,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,東京法務局,東京法務局赤塚職員宿舎,東京都板橋区赤塚１−８２７−１,東京都板橋区赤塚１丁目９−４,31398290,宿舎,118,28441798,1997-03-27,所管換,市街化区域,第一種中高層住居専用地域,60,200,40,宿舎,1,48.02,96.04,2956492,4,宿舎,Ｓ,2,48.02,96.04,2956492,1997-03-27,所管換,0,0,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,神奈川出張所,神奈川県横浜市神奈川区七島町１１７,神奈川県横浜市神奈川区七島町１１７,309150177,庁舎等,1434,242607420,1972-11-13,所管換,市街化区域,近隣商業地域,80,300,32,事務庁舎,2,469.81,1397.51,54457193,0,事務庁舎,ＲＣ,3,454.83,1382.53,53897932,2011-04-01,所属替（無償）,0,12085564,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,金沢出張所,神奈川県横浜市金沢区泥亀２−７−１,神奈川県横浜市金沢区泥亀２丁目７−１,312938512,庁舎等,2000,283864126,1978-03-17,所管換,市街化区域,近隣商業地域,80,300,11,事務庁舎,2,677.56,677.56,22445576,0,事務庁舎,ＲＣ,1,659.25,659.25,22195994,2011-04-01,所属替（無償）,0,6628810,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,青葉出張所,神奈川県横浜市青葉区荏田西１−９−１２,神奈川県横浜市青葉区荏田西１−９−１２,878488816,庁舎等,2418,557687854,1996-03-29,所管換,市街化区域,第二種住居地域,60,200,48,事務庁舎,1,988.95,2333.05,269993964,0,事務庁舎,ＲＣ,2,988.95,2333.05,269993964,2011-04-01,所属替（無償）,18953571,31853427,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,戸塚出張所,神奈川県横浜市戸塚区戸塚町２８３３,神奈川県横浜市戸塚区戸塚町２８３３,251464175,庁舎等,1736,230082824,1981-03-31,所管換,市街化区域,第二種中高層住居専用地域,60,150,40,事務庁舎,2,541.08,1065.35,20445708,0,事務庁舎,ＲＣ,2,524.27,1048.54,20445707,2011-04-01,所属替（無償）,0,935643,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,旭出張所,神奈川県横浜市旭区柏町１１３−２,神奈川県横浜市旭区柏町１１３−２,385914557,庁舎等,1903,334868471,1981-06-11,所管換,市街化区域,第一種住居地域,60,200,32,事務庁舎,1,602.56,1244.14,46215858,0,事務庁舎,ＲＣ,2,602.56,1244.14,46215858,2011-04-01,所属替（無償）,447552,4382676,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,鎌倉出張所,神奈川県鎌倉市佐助１−１３−６,神奈川県鎌倉市佐助１丁目１３−６,415563588,庁舎等,1632,370210176,1966-01-31,交換,市街化区域,第一種低層住居専用地域,40,80,58,事務庁舎,2,439.81,767.49,42295602,0,事務庁舎,ＲＣ,2,422.37,750.05,42097234,2011-04-01,所属替（無償）,0,3057810,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,大和出張所,神奈川県大和市中央１−５−２０,神奈川県大和市中央１丁目５−２０,289907053,庁舎等,1652,225536220,1979-06-13,所管換,市街化区域,近隣商業地域,80,200,44,事務庁舎,1,727.22,1486.16,53853247,0,事務庁舎,ＲＣ,2,727.22,1486.16,53853247,2011-04-01,所属替（無償）,0,10517586,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,栄出張所,神奈川県横浜市栄区小菅ヶ谷１−６−２,神奈川県横浜市栄区小菅ヶ谷１丁目６−２,746691160,庁舎等,4500,567000000,1989-01-25,所管換,市街化区域,第一種中高層住居専用地域,60,150,54,事務庁舎,2,1232.01,3679.88,155489993,0,事務庁舎,ＲＣ,3,1196.02,3643.89,154372040,2011-04-01,所属替（無償）,1096086,23105081,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,厚木法務総合庁舎,神奈川県厚木市寿町３−４１６−１,神奈川県厚木市寿町３丁目５−１,456310075,庁舎等,2120,310626071,1992-03-23,所管換,市街化区域,第一種住居地域,60,200,54,事務庁舎,2,769.24,2318.93,138431153,0,事務庁舎,ＲＣ,4,751.8,2301.49,138298632,1993-08-31,新築,782352,6470499,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,湘南支局,神奈川県藤沢市辻堂神台２−２−３,神奈川県藤沢市辻堂神台２−２−３,475171580,-,0,0,0000-00-00,-,-,-,-,-,-,事務庁舎,2,1059.49,2908.1,393002039,0,事務庁舎,Ｓ,3,1048,2896.61,392435476,2011-04-01,所属替（無償）,3076208,79093333,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,相模原地方合同庁舎,神奈川県相模原市中央区富士見６−５３３５−８,神奈川県相模原市中央区富士見６丁目１０−１０,839429628,庁舎等,4950,445533300,1992-07-28,所管換,市街化区域,第二種住居地域,60,200,62,事務庁舎,4,1335.92,6225.12,353658039,0,事務庁舎,ＲＣ,5,1199.09,6088.29,348742081,1994-08-31,新築,4225270,36013019,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,西湘二宮支局,神奈川県中郡二宮町二宮字小門１２４０−１,神奈川県中郡二宮町二宮１２４０−１,408435657,-,0,0,0000-00-00,-,-,-,-,-,-,事務庁舎,4,865,2430,301888271,0,事務庁舎,Ｓ,3,851,2406,298936734,2012-03-27,新築,457740,106089646,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,横浜地方法務局,横須賀宿舎,神奈川県横須賀市池上３−８−１０,神奈川県横須賀市池上３丁目８−１０,12077863,宿舎,130,12077863,1967-12-18,所管換,市街化区域,第一種中高層住居専用地域,60,200,0,-,0,0,0,0,0,-,-,0,0,0,0,0000-00-00,-,0,0,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局東松山支局,埼玉県東松山市加美町３３０３−４,埼玉県東松山市加美町１−１６,122979265,庁舎等,1022,47577833,1983-09-21,用途変更,市街化区域,第一種住居地域,60,200,47,事務庁舎,3,494.63,980.36,66271067,0,庁舎,ＲＣ,2,472.79,958.52,65932691,2011-04-01,所属替（無償）,354302,8776063,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局志木出張所,埼玉県志木市本町１−２５５４−２,埼玉県志木市本町１丁目４−２５,330635189,庁舎等,1537,257743147,1976-01-30,所管換,市街化区域,第二種住居地域,60,200,69,事務庁舎,1,817.29,2142.32,70007296,0,庁舎,ＲＣ,2,817.29,2142.32,70007296,2011-04-01,所属替（無償）,63529,2821217,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,飯能地方合同庁舎,埼玉県飯能市大字双柳９４−１５,埼玉県飯能市大字双柳９４−１５,227723602,庁舎等,2008,163449406,1970-02-28,交換,市街化区域,第二種住居地域,60,200,47,事務庁舎,2,653.95,1925.38,62613094,0,事務庁舎,ＲＣ,4,604.73,1876.16,61535678,1991-02-05,新築,742634,918468,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局久喜支局,埼玉県久喜市本町４−５５−１,埼玉県久喜市本町４−５−２８,477189349,庁舎,2049,122627120,2011-04-01,所属替（無償）,市街化区域,第一種住居地域,60,200,54,事務庁舎,3,1147.01,2240.68,304070237,0,庁舎,ＲＣ,2,1098.41,2193.86,297397003,2011-04-01,所属替（無償）,549747,49942245,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局秩父支局,埼玉県秩父市桜木町３３７３−１,埼玉県秩父市桜木町１２−５８,119992031,庁舎等,2000,89180000,1977-09-16,所管換,市街化区域,第一種中高層住居専用地域,60,200,18,事務庁舎,3,390.96,759.11,22167470,0,庁舎,ＲＣ,2,362.36,730.51,21959040,2011-04-01,所属替（無償）,865946,7778615,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局坂戸出張所,埼玉県坂戸市千代田１−３１５−３,埼玉県坂戸市千代田１丁目２−９,142310553,庁舎等,1086,91932582,1973-12-12,所管換,市街化区域,第一種住居地域,60,200,55,事務庁舎,1,624.84,1204.46,39132352,0,庁舎,ＲＣ,2,624.84,1204.46,39132352,2011-04-01,所属替（無償）,114386,11131233,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局集中書庫センター,埼玉県さいたま市北区植竹町１−１５５,埼玉県さいたま市北区植竹町１−１５５,500898086,庁舎等,3072,447265728,1984-02-20,所管換,市街化区域,第一種住居地域,60,200,27,事務庁舎,3,991.56,1669.4,48277150,0,庁舎,ＲＣ,2,943.76,1621.6,47690507,2011-04-01,所属替（無償）,191372,5163836,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,越谷法務合同庁舎,埼玉県越谷市東越谷９−３４−１,埼玉県越谷市東越谷９丁目３４−１,328631918,庁舎等,4619,263283000,1983-07-15,交換,市街化区域,第一種中高層住居専用地域,60,150,34,事務庁舎,3,1481.94,2432.08,62007391,0,事務庁舎,ＲＣ,2,1456.59,2406.73,61827226,1982-11-12,新築,0,3341527,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,川口法務合同庁舎,埼玉県川口市中青木２−１９−５,埼玉県川口市中青木２丁目１９−５,448733626,庁舎等,2576,405297223,1983-12-22,所属替,市街化区域,準工業地域,60,200,33,事務庁舎,2,1028.22,1742.47,42427629,0,事務庁舎,ＲＣ,2,1016.56,1730.81,42418103,1985-01-07,新築,0,1008774,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,川越地方合同庁舎,埼玉県川越市豊田本字野田前２７７−３,埼玉県川越市豊田本２７７−３,375901215,庁舎等,3977,129589759,1991-03-22,所管換,市街化調整区域,都市計画用途地域指定なし,60,200,77,事務庁舎,4,2056.41,6136.33,233303434,0,事務庁舎,ＲＣ,4,1315.52,4754.14,214013176,1992-05-20,新築,4486371,8521651,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局上尾出張所,埼玉県上尾市大字西門前７５３−１,埼玉県上尾市大字西門前７５３−１,95292910,-,0,0,0000-00-00,-,-,-,-,-,-,事務庁舎,2,1012.99,1716.35,81151669,0,庁舎,ＲＣ,2,993.99,1697.35,80722206,2011-04-01,所属替（無償）,404366,13736875,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,春日部合同庁舎,埼玉県春日部市中央３−１１−８,埼玉県春日部市中央３丁目１１−８,539276215,庁舎等,2992,315645391,1997-06-25,所管換,市街化区域,第二種中高層住居専用地域,60,200,44,事務庁舎,2,1477.77,2664.96,201706994,0,事務庁舎,ＲＣ,2,1315.63,2474.34,186888687,1997-07-14,新築,1258735,20665095,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局草加出張所,埼玉県草加市八幡町字曽根７３５−１,埼玉県草加市八幡町７３５−１,396125530,庁舎等,2381,209102881,1998-03-24,所管換,市街化区域,第一種住居地域,60,200,50,事務庁舎,1,1219.03,2418.14,166101600,0,庁舎,ＲＣ,2,1219.03,2418.14,166101600,2011-04-01,所属替（無償）,1747061,19173988,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局鴻巣出張所,埼玉県鴻巣市中央１０２８外,埼玉県鴻巣市中央２７−２７,136355112,庁舎等,45,3076531,1999-08-23,所管換,市街化区域,第二種中高層住居専用地域,60,200,1385,事務庁舎,2,683.06,1233.36,104932366,0,庁舎,ＲＣ,2,671.06,1221.36,104593443,2011-04-01,所属替（無償）,4193648,24152567,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局熊谷支局,埼玉県熊谷市筑波３−３９−１,埼玉県熊谷市筑波３−３９−１,247781449,庁舎等,1474,104826546,2001-03-23,所管換,市街化区域,商業地域,80,400,38,事務庁舎,2,883.11,2287.02,120625344,0,庁舎,Ｓ,3,875.94,2279.85,120394921,2011-04-01,所属替（無償）,259959,22069600,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局所沢支局,埼玉県所沢市並木６−１−５,埼玉県所沢市並木６−１−５,762887747,庁舎等,3752,379567916,2003-02-17,所管換,市街化調整区域,都市計画用途地域指定なし,50,200,38,事務庁舎,1,1180.56,2925.73,310627567,0,総合事務庁舎,ＲＣ,3,1180.56,2925.73,310627567,2011-04-01,所属替（無償）,1895759,70796505,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま地方法務局本庄出張所,埼玉県本庄市早稲田の杜４−１０−１,埼玉県本庄市早稲田の杜４−１０−１,88610661,-,0,0,0000-00-00,-,-,-,-,-,-,事務庁舎,3,734.81,731.23,76590207,0,庁舎,Ｓ,1,710.58,707,75821911,2011-04-01,所属替（無償）,88132,11932322,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,さいたま第２法務総合庁舎,埼玉県さいたま市中央区下落合５−１１２−４,埼玉県さいたま市中央区下落合５−１２−１,2133274305,庁舎,4851,567543600,2011-04-01,所属替（無償）,市街化区域,第一種住居地域,60,200,90,事務庁舎,1,2300.98,8777.33,1231806294,0,総合事務庁舎,ＲＣ,4,2300.98,8777.33,1231806294,2010-10-29,新築 外,409015,333515396,0,0,0,0,0,0,0,0
法務省,一般会計,公用財産,さいたま地方法務局,秩父大野原宿舎,埼玉県秩父市大字大野原字宿東９７６−２,埼玉県秩父市大字大野原字宿東９７６−２,8926284,-,0,0,0000-00-00,-,-,-,-,-,-,宿舎,2,49.84,144.39,7928071,2,宿舎,ＲＣ,1,48.46,143.01,7864164,2005-10-31,新築,0,998213,0,0,0,0,0,0,0,0
